robot_id,task_type,algorithm,start_time,end_time,duration_min,error_occurred,energy_kwh
R0043,place,B,2025-01-09T00:10:00,2025-01-09T00:46:24.150535,36.4,0,13.69
R0033,pick,B,2025-01-28T23:21:00,2025-01-28T23:51:52.184264,30.87,0,12.1
R0061,pick,B,2025-02-19T15:20:00,2025-02-19T15:48:53.861031,28.9,0,11.04
R0022,place,B,2025-02-13T18:55:00,2025-02-13T19:25:20.531718,30.34,0,9.56
R0073,pick,A,2025-02-18T16:35:00,2025-02-18T17:09:19.183991,34.32,0,11.98
R0020,place,A,2025-02-22T02:22:00,2025-02-22T02:52:01.164185,30.02,0,15.24
R0078,move,A,2025-02-05T08:23:00,2025-02-05T08:46:49.043899,23.82,0,13.35
R0063,move,B,2025-02-04T18:50:00,2025-02-04T19:24:36.055788,34.6,0,12.28
R0075,pick,A,2025-02-16T03:07:00,2025-02-16T03:38:08.744050,31.15,0,11.91
R0044,pick,A,2025-02-26T23:29:00,2025-02-27T00:03:20.552960,34.34,0,8.09
R0094,move,B,2025-02-28T04:34:00,2025-02-28T05:04:14.231804,30.24,0,10.61
R0001,pick,B,2025-02-23T04:15:00,2025-02-23T04:42:46.714673,27.78,0,12.18
R0025,pick,B,2025-02-17T05:33:00,2025-02-17T05:56:49.461249,23.82,0,10.02
R0080,pick,A,2025-01-03T09:14:00,2025-01-03T09:50:47.574861,36.79,0,11.29
R0068,move,A,2025-03-07T12:13:00,2025-03-07T12:37:16.932162,24.28,0,13.08
R0024,move,A,2025-01-31T01:27:00,2025-01-31T02:03:43.993029,36.73,0,9.48
R0089,place,B,2025-03-04T05:38:00,2025-03-04T06:10:39.150513,32.65,0,14.13
R0085,pick,A,2025-01-12T03:39:00,2025-01-12T04:13:51.785293,34.86,0,11.78
R0051,move,B,2025-01-03T09:57:00,2025-01-03T10:29:54.430876,32.91,1,13.6
R0076,move,B,2025-02-15T22:20:00,2025-02-15T22:43:05.457921,23.09,0,12.79
R0057,place,A,2025-03-02T00:06:00,2025-03-02T00:36:38.127825,30.64,0,12.17
R0004,move,B,2025-02-06T10:27:00,2025-02-06T10:47:14.967294,20.25,0,7.33
R0070,move,B,2025-01-17T19:57:00,2025-01-17T20:25:35.690347,28.59,0,10.97
R0079,move,A,2025-03-02T00:51:00,2025-03-02T01:20:21.761110,29.36,0,11.52
R0075,pick,B,2025-03-11T05:31:00,2025-03-11T05:54:41.076414,23.68,0,12.95
R0039,place,A,2025-01-05T17:08:00,2025-01-05T17:45:14.956056,37.25,0,9.15
R0071,place,B,2025-01-27T17:45:00,2025-01-27T18:16:08.792257,31.15,0,8.77
R0045,move,B,2025-01-07T19:58:00,2025-01-07T20:24:54.044146,26.9,0,12.07
R0097,pick,B,2025-01-19T21:46:00,2025-01-19T22:10:54.689051,24.91,0,9.51
R0027,move,B,2025-02-06T11:44:00,2025-02-06T12:12:01.603306,28.03,0,12.92
R0093,move,A,2025-02-17T21:30:00,2025-02-17T21:57:28.019158,27.47,0,10.3
R0008,place,A,2025-02-13T21:18:00,2025-02-13T21:45:45.358860,27.76,0,14.33
R0017,pick,A,2025-02-11T11:27:00,2025-02-11T11:57:08.423632,30.14,0,12.21
R0094,pick,A,2025-01-11T01:47:00,2025-01-11T02:15:18.394703,28.31,0,11.66
R0063,place,A,2025-03-10T07:14:00,2025-03-10T07:47:37.658512,33.63,0,12.27
R0079,place,B,2025-02-26T14:59:00,2025-02-26T15:34:59.543566,35.99,0,10.28
R0039,move,A,2025-02-21T10:19:00,2025-02-21T10:55:49.224581,36.82,0,9.24
R0094,place,A,2025-02-04T10:02:00,2025-02-04T10:32:42.855304,30.71,0,12.02
R0011,place,B,2025-02-07T12:17:00,2025-02-07T12:51:11.191707,34.19,0,10.57
R0042,place,B,2025-03-10T12:37:00,2025-03-10T13:12:47.069058,35.78,0,8.25
R0029,place,A,2025-01-24T20:57:00,2025-01-24T21:23:20.020472,26.33,0,10.66
R0004,move,A,2025-01-18T22:26:00,2025-01-18T22:49:43.962716,23.73,1,12.04
R0096,move,B,2025-01-03T00:34:00,2025-01-03T01:00:48.282108,26.8,0,13.27
R0078,pick,A,2025-01-02T16:26:00,2025-01-02T16:50:08.635148,24.14,0,16.55
R0064,move,A,2025-02-20T21:17:00,2025-02-20T21:55:16.426308,38.27,0,10.83
R0008,move,B,2025-02-12T13:06:00,2025-02-12T13:37:01.358510,31.02,0,10.05
R0007,pick,A,2025-02-27T10:36:00,2025-02-27T11:09:11.971020,33.2,0,9.37
R0040,place,A,2025-01-25T17:51:00,2025-01-25T18:24:00.035685,33.0,0,11.21
R0040,pick,A,2025-02-08T20:31:00,2025-02-08T20:53:45.920379,22.77,0,11.88
R0027,pick,A,2025-02-06T00:51:00,2025-02-06T01:20:57.862916,29.96,0,12.36
R0039,place,B,2025-02-08T00:43:00,2025-02-08T01:18:52.115497,35.87,0,10.42
R0091,place,A,2025-03-05T14:13:00,2025-03-05T14:42:11.672887,29.19,0,9.25
R0016,pick,B,2025-03-06T04:17:00,2025-03-06T04:46:39.115877,29.65,0,10.93
R0071,move,B,2025-02-25T01:02:00,2025-02-25T01:25:09.759551,23.16,0,11.45
R0051,place,A,2025-01-03T15:29:00,2025-01-03T15:54:26.867787,25.45,0,16.21
R0045,place,A,2025-02-28T18:46:00,2025-02-28T19:14:22.956173,28.38,0,9.68
R0053,pick,B,2025-01-09T10:47:00,2025-01-09T11:17:30.829164,30.51,0,5.96
R0064,place,B,2025-02-15T04:27:00,2025-02-15T04:49:26.591657,22.44,0,13.12
R0085,move,A,2025-02-06T19:13:00,2025-02-06T19:36:42.592591,23.71,0,13.46
R0073,place,B,2025-01-08T04:43:00,2025-01-08T05:15:38.790339,32.65,0,14.33
R0071,move,A,2025-03-10T07:03:00,2025-03-10T07:27:07.777761,24.13,1,10.42
R0073,move,A,2025-02-25T10:36:00,2025-02-25T11:10:29.263071,34.49,0,14.26
R0024,move,A,2025-02-27T02:07:00,2025-02-27T02:33:44.335953,26.74,0,8.79
R0011,move,A,2025-03-06T08:00:00,2025-03-06T08:23:38.576645,23.64,0,9.51
R0021,pick,B,2025-02-11T20:31:00,2025-02-11T20:57:40.593412,26.68,0,11.74
R0037,move,B,2025-02-13T19:53:00,2025-02-13T20:18:49.323479,25.82,0,11.45
R0057,move,A,2025-03-04T13:19:00,2025-03-04T13:55:25.615584,36.43,0,10.75
R0089,place,A,2025-02-10T07:21:00,2025-02-10T07:50:23.084523,29.38,0,13.18
R0044,pick,A,2025-01-28T10:46:00,2025-01-28T11:18:27.023888,32.45,0,13.1
R0057,place,B,2025-01-23T03:09:00,2025-01-23T03:34:54.925433,25.92,0,12.74
R0026,pick,A,2025-02-18T10:44:00,2025-02-18T11:14:37.923849,30.63,0,9.64
R0014,move,B,2025-02-24T07:14:00,2025-02-24T07:42:10.159107,28.17,0,10.65
R0093,pick,B,2025-02-18T04:01:00,2025-02-18T04:19:51.089801,18.85,0,15.42
R0099,move,A,2025-02-28T22:17:00,2025-02-28T22:47:10.460065,30.17,0,15.99
R0001,place,A,2025-02-02T10:57:00,2025-02-02T11:29:02.018241,32.03,0,10.08
R0072,move,B,2025-02-24T21:01:00,2025-02-24T21:24:07.300969,23.12,0,11.92
R0070,place,B,2025-02-12T21:31:00,2025-02-12T21:59:52.205250,28.87,0,9.9
R0027,place,B,2025-01-20T15:49:00,2025-01-20T16:03:03.088959,14.05,0,11.46
R0034,pick,A,2025-03-04T18:46:00,2025-03-04T19:25:59.661521,39.99,0,16.06
R0089,place,A,2025-01-03T14:12:00,2025-01-03T14:44:55.404985,32.92,0,11.26
R0059,pick,B,2025-02-27T01:42:00,2025-02-27T02:11:07.686952,29.13,0,9.58
R0012,place,B,2025-02-03T09:22:00,2025-02-03T09:52:58.497685,30.97,0,8.67
R0088,pick,B,2025-01-11T01:45:00,2025-01-11T02:14:10.517738,29.18,0,13.25
R0063,place,A,2025-02-18T05:11:00,2025-02-18T05:43:29.043752,32.48,0,10.32
R0034,move,A,2025-01-11T23:17:00,2025-01-11T23:53:48.202811,36.8,0,12.05
R0098,move,B,2025-01-03T05:37:00,2025-01-03T06:05:13.600412,28.23,0,12.47
R0005,place,B,2025-01-04T06:09:00,2025-01-04T06:22:15.747129,13.26,0,9.56
R0031,place,B,2025-01-07T08:24:00,2025-01-07T08:50:28.434827,26.47,0,13.53
R0015,pick,A,2025-01-09T23:23:00,2025-01-09T23:45:28.409382,22.47,0,12.84
R0094,pick,A,2025-01-03T12:58:00,2025-01-03T13:24:20.019395,26.33,0,11.38
R0069,place,B,2025-02-27T18:09:00,2025-02-27T18:33:01.184170,24.02,0,10.16
R0096,pick,A,2025-03-02T12:36:00,2025-03-02T13:05:44.439341,29.74,0,11.73
R0009,move,B,2025-01-09T10:17:00,2025-01-09T10:41:37.257143,24.62,0,7.11
R0071,place,A,2025-01-05T16:23:00,2025-01-05T16:48:41.854778,25.7,0,10.38
R0049,pick,B,2025-02-19T12:59:00,2025-02-19T13:29:58.807550,30.98,0,9.34
R0088,pick,A,2025-02-15T06:07:00,2025-02-15T06:33:37.388028,26.62,0,14.31
R0041,place,A,2025-02-14T17:57:00,2025-02-14T18:25:13.463503,28.22,0,12.83
R0077,pick,A,2025-02-10T13:15:00,2025-02-10T13:40:18.089221,25.3,0,14.32
R0014,move,A,2025-02-09T10:42:00,2025-02-09T11:11:51.359192,29.86,0,9.34
R0028,pick,A,2025-02-10T22:47:00,2025-02-10T23:20:24.064637,33.4,0,11.6
R0025,move,A,2025-01-18T07:13:00,2025-01-18T07:48:01.978715,35.03,1,14.56
R0035,move,A,2025-03-03T14:23:00,2025-03-03T14:51:06.494435,28.11,0,12.29
R0030,pick,A,2025-01-18T05:37:00,2025-01-18T06:07:15.160903,30.25,0,14.98
R0003,place,A,2025-03-02T14:41:00,2025-03-02T15:06:49.583907,25.83,0,9.1
R0064,pick,B,2025-01-11T14:24:00,2025-01-11T14:51:06.409196,27.11,0,9.44
R0095,move,B,2025-01-08T05:02:00,2025-01-08T05:29:17.781953,27.3,0,14.01
R0041,pick,A,2025-02-21T23:28:00,2025-02-21T23:59:28.796371,31.48,0,12.79
R0090,pick,B,2025-01-21T02:02:00,2025-01-21T02:40:31.263079,38.52,0,10.73
R0076,pick,B,2025-02-02T22:25:00,2025-02-02T22:50:08.143552,25.14,0,11.31
R0045,move,A,2025-01-21T20:55:00,2025-01-21T21:21:36.842929,26.61,0,12.83
R0089,move,A,2025-01-05T07:02:00,2025-01-05T07:26:46.038796,24.77,0,10.34
R0032,move,A,2025-01-26T03:33:00,2025-01-26T03:50:07.942727,17.13,1,11.39
R0060,pick,A,2025-03-01T23:15:00,2025-03-01T23:42:19.727918,27.33,0,12.3
R0051,move,B,2025-02-03T02:49:00,2025-02-03T03:28:40.463750,39.67,0,13.48
R0076,move,A,2025-01-24T00:56:00,2025-01-24T01:30:20.598913,34.34,0,8.63
R0025,pick,A,2025-01-21T21:31:00,2025-01-21T22:03:55.239445,32.92,0,13.23
R0014,move,A,2025-01-25T08:45:00,2025-01-25T09:17:13.531276,32.23,0,10.4
R0022,place,B,2025-03-02T21:03:00,2025-03-02T21:31:46.307578,28.77,0,11.98
R0002,pick,A,2025-01-22T05:22:00,2025-01-22T05:49:52.583335,27.88,0,13.0
R0053,place,B,2025-01-30T01:47:00,2025-01-30T02:18:22.387071,31.37,0,10.85
R0057,move,A,2025-01-30T13:40:00,2025-01-30T14:04:56.091147,24.93,0,8.63
R0029,place,A,2025-02-22T02:12:00,2025-02-22T02:40:43.753694,28.73,0,10.07
R0012,move,B,2025-02-21T07:49:00,2025-02-21T08:15:03.360168,26.06,0,11.96
R0054,place,A,2025-02-25T01:26:00,2025-02-25T01:57:54.285851,31.9,0,11.11
R0095,move,A,2025-02-13T01:08:00,2025-02-13T01:33:56.423502,25.94,0,11.45
R0047,place,A,2025-02-16T08:05:00,2025-02-16T08:41:39.622858,36.66,0,8.28
R0092,pick,B,2025-03-10T20:11:00,2025-03-10T20:37:06.201008,26.1,0,8.94
R0037,pick,B,2025-03-02T02:53:00,2025-03-02T03:25:00.440988,32.01,0,11.93
R0036,pick,B,2025-01-04T05:47:00,2025-01-04T06:15:26.436709,28.44,0,9.4
R0008,pick,B,2025-03-02T21:36:00,2025-03-02T21:58:52.724254,22.88,0,11.93
R0028,place,B,2025-01-26T10:45:00,2025-01-26T11:12:39.752803,27.66,0,9.48
R0026,pick,A,2025-02-10T23:14:00,2025-02-10T23:43:44.681800,29.74,0,11.51
R0075,place,B,2025-02-19T23:37:00,2025-02-20T00:09:21.777978,32.36,0,12.14
R0055,pick,A,2025-01-04T21:35:00,2025-01-04T22:04:04.839210,29.08,1,12.38
R0080,move,B,2025-01-11T17:41:00,2025-01-11T18:10:45.075849,29.75,0,11.2
R0029,pick,A,2025-01-05T19:12:00,2025-01-05T19:35:02.205373,23.04,0,14.57
R0007,move,A,2025-02-17T09:38:00,2025-02-17T10:19:01.658870,41.03,0,14.4
R0048,move,A,2025-03-04T06:41:00,2025-03-04T07:16:07.132890,35.12,0,11.19
R0062,place,B,2025-01-06T21:12:00,2025-01-06T21:46:52.810829,34.88,0,11.93
R0058,move,A,2025-03-11T01:58:00,2025-03-11T02:33:17.634202,35.29,0,12.4
R0052,pick,B,2025-02-11T01:06:00,2025-02-11T01:28:53.744278,22.9,0,10.9
R0057,place,B,2025-03-09T07:45:00,2025-03-09T08:16:36.206665,31.6,0,10.42
R0064,move,A,2025-01-16T10:29:00,2025-01-16T11:00:06.555755,31.11,0,11.18
R0005,pick,B,2025-02-27T03:50:00,2025-02-27T04:14:43.723781,24.73,0,5.54
R0002,move,A,2025-01-09T11:51:00,2025-01-09T12:10:38.312194,19.64,0,10.1
R0052,pick,B,2025-02-18T08:19:00,2025-02-18T08:44:42.111374,25.7,0,13.48
R0032,pick,B,2025-02-20T11:35:00,2025-02-20T11:58:49.853905,23.83,0,9.28
R0023,pick,B,2025-01-22T16:14:00,2025-01-22T16:50:21.640765,36.36,0,13.14
R0021,pick,B,2025-01-30T19:19:00,2025-01-30T20:00:33.972162,41.57,0,12.45
R0075,place,A,2025-01-15T03:37:00,2025-01-15T04:02:36.763578,25.61,0,7.19
R0036,place,A,2025-03-02T02:40:00,2025-03-02T03:11:33.795297,31.56,0,15.56
R0091,place,A,2025-01-07T14:23:00,2025-01-07T14:49:27.928566,26.47,0,13.04
R0090,place,A,2025-01-29T09:39:00,2025-01-29T10:04:05.668886,25.09,0,10.34
R0080,move,B,2025-01-27T18:20:00,2025-01-27T18:46:35.936070,26.6,0,13.66
R0026,place,A,2025-01-26T10:49:00,2025-01-26T11:19:17.135352,30.29,0,12.57
R0038,place,A,2025-02-19T20:07:00,2025-02-19T20:34:13.366562,27.22,0,12.04
R0037,move,B,2025-01-05T09:21:00,2025-01-05T09:49:11.551384,28.19,0,12.19
R0015,place,B,2025-01-24T16:45:00,2025-01-24T17:10:51.971115,25.87,0,11.58
R0017,place,A,2025-02-03T06:57:00,2025-02-03T07:14:38.532028,17.64,0,8.65
R0018,place,A,2025-01-22T11:20:00,2025-01-22T11:50:04.194545,30.07,0,9.48
R0071,place,B,2025-02-21T10:58:00,2025-02-21T11:28:17.291100,30.29,0,10.82
R0025,place,A,2025-01-22T05:20:00,2025-01-22T05:51:09.745986,31.16,0,13.8
R0023,place,A,2025-03-07T19:13:00,2025-03-07T19:41:42.842087,28.71,0,8.77
R0057,pick,B,2025-01-05T03:20:00,2025-01-05T03:44:04.075452,24.07,0,13.13
R0054,move,A,2025-02-04T14:41:00,2025-02-04T15:18:32.403682,37.54,0,10.96
R0060,move,B,2025-01-14T11:06:00,2025-01-14T11:33:56.034668,27.93,0,7.6
R0075,move,A,2025-02-10T15:33:00,2025-02-10T16:05:08.753436,32.15,0,13.66
R0056,pick,A,2025-02-28T04:36:00,2025-02-28T05:04:22.280863,28.37,0,13.48
R0057,place,B,2025-02-03T11:57:00,2025-02-03T12:29:13.794821,32.23,0,10.42
R0096,move,A,2025-01-12T22:51:00,2025-01-12T23:11:29.379105,20.49,0,9.5
R0083,pick,B,2025-03-04T04:08:00,2025-03-04T04:37:22.738485,29.38,0,11.21
R0055,pick,A,2025-02-09T18:44:00,2025-02-09T19:11:48.837766,27.81,0,8.75
R0013,move,B,2025-01-06T13:56:00,2025-01-06T14:20:31.447952,24.52,0,12.98
R0060,move,B,2025-02-28T15:07:00,2025-02-28T15:41:56.798395,34.95,0,11.37
R0097,move,B,2025-02-03T00:05:00,2025-02-03T00:25:11.963236,20.2,0,11.64
R0057,move,B,2025-01-14T19:54:00,2025-01-14T20:22:23.336151,28.39,0,10.35
R0026,place,B,2025-01-07T23:31:00,2025-01-07T23:55:41.428791,24.69,0,11.15
R0058,pick,B,2025-01-30T15:23:00,2025-01-30T15:53:49.277782,30.82,0,10.65
R0015,move,B,2025-01-05T14:13:00,2025-01-05T14:38:45.075465,25.75,0,10.99
R0074,move,A,2025-03-02T20:29:00,2025-03-02T21:00:33.933531,31.57,0,12.26
R0058,move,B,2025-03-10T06:13:00,2025-03-10T06:41:15.552601,28.26,0,9.86
R0029,pick,B,2025-03-10T15:10:00,2025-03-10T15:41:10.654708,31.18,0,13.58
R0061,pick,B,2025-01-24T07:28:00,2025-01-24T07:56:08.774963,28.15,0,12.81
R0021,pick,B,2025-02-14T09:50:00,2025-02-14T10:19:06.614775,29.11,0,9.21
R0048,pick,B,2025-01-04T17:01:00,2025-01-04T17:31:54.160221,30.9,0,11.18
R0065,pick,A,2025-02-18T05:34:00,2025-02-18T06:07:44.704187,33.75,0,15.1
R0034,move,A,2025-02-26T01:54:00,2025-02-26T02:22:22.451180,28.37,0,10.13
R0025,pick,A,2025-01-01T07:55:00,2025-01-01T08:21:44.905296,26.75,0,13.22
R0079,place,A,2025-01-03T03:45:00,2025-01-03T04:17:56.550236,32.94,0,13.33
R0021,move,B,2025-01-29T09:40:00,2025-01-29T10:06:28.994479,26.48,0,11.48
R0020,pick,B,2025-03-04T14:33:00,2025-03-04T15:01:10.965803,28.18,0,14.07
R0077,pick,B,2025-01-14T05:44:00,2025-01-14T06:09:59.939352,26.0,0,10.08
R0006,move,B,2025-03-06T04:29:00,2025-03-06T04:55:05.277246,26.09,0,13.32
R0083,move,B,2025-03-01T03:31:00,2025-03-01T04:02:35.476166,31.59,0,8.85
R0014,move,A,2025-03-04T14:44:00,2025-03-04T15:07:53.347180,23.89,0,12.84
R0022,pick,B,2025-02-09T04:02:00,2025-02-09T04:29:49.406152,27.82,0,7.69
R0056,place,B,2025-01-14T14:10:00,2025-01-14T14:32:44.734019,22.75,0,11.22
R0068,pick,A,2025-01-15T12:32:00,2025-01-15T13:14:45.352276,42.76,0,13.3
R0090,move,B,2025-02-18T07:19:00,2025-02-18T07:43:02.015275,24.03,0,14.01
R0023,move,B,2025-02-08T10:12:00,2025-02-08T10:35:32.148239,23.54,0,10.09
R0022,move,A,2025-01-10T01:14:00,2025-01-10T01:50:50.588887,36.84,0,10.0
R0006,place,A,2025-01-10T16:15:00,2025-01-10T16:52:46.140150,37.77,0,8.01
R0032,pick,A,2025-03-09T06:51:00,2025-03-09T07:23:18.016302,32.3,0,12.45
R0030,pick,A,2025-02-12T08:04:00,2025-02-12T08:38:57.525104,34.96,0,12.36
R0065,move,B,2025-01-07T03:38:00,2025-01-07T04:07:08.695144,29.14,0,9.96
R0036,pick,A,2025-01-10T01:34:00,2025-01-10T02:02:51.591591,28.86,0,14.88
R0081,move,A,2025-03-09T01:20:00,2025-03-09T01:52:10.699370,32.18,0,13.24
R0066,pick,A,2025-02-01T19:55:00,2025-02-01T20:26:19.170935,31.32,0,11.69
R0089,move,B,2025-01-29T13:32:00,2025-01-29T13:52:18.525840,20.31,0,13.66
R0052,move,B,2025-03-09T08:50:00,2025-03-09T09:21:15.575718,31.26,0,11.32
R0075,move,B,2025-03-01T20:48:00,2025-03-01T21:12:30.938616,24.52,0,12.82
R0044,move,A,2025-02-04T05:28:00,2025-02-04T05:53:46.701465,25.78,0,13.28
R0025,move,B,2025-03-10T23:01:00,2025-03-10T23:26:24.916738,25.42,0,11.87
R0026,move,A,2025-01-15T12:37:00,2025-01-15T13:13:36.225038,36.6,0,12.34
R0054,move,B,2025-02-18T12:50:00,2025-02-18T13:20:23.502216,30.39,0,14.87
R0085,move,A,2025-01-06T16:23:00,2025-01-06T16:54:59.569220,31.99,0,10.26
R0076,move,B,2025-01-09T04:42:00,2025-01-09T05:13:02.649241,31.04,0,10.66
R0050,place,A,2025-02-02T07:41:00,2025-02-02T08:18:54.439117,37.91,0,11.38
R0045,place,A,2025-02-02T04:30:00,2025-02-02T04:58:29.901946,28.5,0,13.02
R0025,move,B,2025-01-21T10:39:00,2025-01-21T11:08:23.656150,29.39,0,12.52
R0041,move,A,2025-02-23T11:39:00,2025-02-23T12:06:59.725442,28.0,0,13.63
R0057,move,A,2025-01-12T20:13:00,2025-01-12T20:35:21.887682,22.36,0,10.99
R0012,move,A,2025-01-23T15:00:00,2025-01-23T15:33:03.597790,33.06,0,8.55
R0083,pick,A,2025-01-14T10:03:00,2025-01-14T10:35:18.369148,32.31,0,12.58
R0040,pick,A,2025-02-02T12:31:00,2025-02-02T12:57:42.477019,26.71,0,12.92
R0081,pick,A,2025-01-15T23:08:00,2025-01-15T23:34:58.479964,26.97,0,13.47
R0012,pick,A,2025-02-28T12:55:00,2025-02-28T13:26:48.307544,31.81,0,13.94
R0057,place,B,2025-02-12T10:03:00,2025-02-12T10:40:30.892005,37.51,0,11.95
R0008,move,B,2025-02-27T23:52:00,2025-02-28T00:25:00.558139,33.01,0,9.01
R0008,move,A,2025-01-26T08:50:00,2025-01-26T09:23:02.948723,33.05,0,7.84
R0032,pick,B,2025-01-05T13:56:00,2025-01-05T14:27:02.846301,31.05,0,9.04
R0062,move,B,2025-03-01T03:03:00,2025-03-01T03:34:42.133691,31.7,0,13.65
R0036,move,B,2025-02-18T08:38:00,2025-02-18T09:08:41.549147,30.69,0,7.75
R0093,pick,A,2025-01-17T02:06:00,2025-01-17T02:34:04.488959,28.07,0,8.26
R0043,move,B,2025-02-01T09:24:00,2025-02-01T10:01:03.698708,37.06,0,12.32
R0005,place,A,2025-01-19T02:19:00,2025-01-19T02:52:49.343466,33.82,0,10.04
R0040,pick,B,2025-01-29T00:49:00,2025-01-29T01:13:18.199089,24.3,0,10.86
R0053,pick,A,2025-01-17T21:01:00,2025-01-17T21:35:52.153877,34.87,0,10.51
R0025,pick,B,2025-01-24T08:38:00,2025-01-24T09:14:34.970416,36.58,0,8.33
R0016,move,A,2025-03-04T19:32:00,2025-03-04T20:01:05.945751,29.1,0,14.74
R0019,move,B,2025-01-19T18:42:00,2025-01-19T19:05:34.197016,23.57,0,10.3
R0076,place,B,2025-01-18T12:12:00,2025-01-18T12:40:47.297236,28.79,0,9.27
R0029,place,A,2025-01-06T17:59:00,2025-01-06T18:20:57.143705,21.95,0,10.61
R0001,place,A,2025-01-15T11:14:00,2025-01-15T11:50:07.641164,36.13,0,11.63
R0047,place,B,2025-01-13T05:20:00,2025-01-13T05:43:28.509596,23.48,0,9.25
R0037,move,A,2025-01-24T07:30:00,2025-01-24T08:04:33.549534,34.56,0,10.66
R0040,place,B,2025-01-18T13:13:00,2025-01-18T13:42:57.471151,29.96,0,10.59
R0005,place,A,2025-02-15T21:42:00,2025-02-15T22:13:40.961515,31.68,0,13.83
R0030,pick,A,2025-01-01T01:06:00,2025-01-01T01:40:59.914441,35.0,0,10.2
R0055,move,B,2025-01-05T05:22:00,2025-01-05T05:49:17.186075,27.29,0,10.23
R0097,pick,B,2025-01-16T11:31:00,2025-01-16T12:04:06.847037,33.11,0,9.37
R0046,pick,B,2025-01-11T09:31:00,2025-01-11T10:00:50.148366,29.84,0,11.91
R0064,pick,B,2025-02-23T19:14:00,2025-02-23T19:38:16.140521,24.27,0,7.99
R0098,move,A,2025-01-31T04:37:00,2025-01-31T05:03:51.454288,26.86,0,11.41
R0002,move,A,2025-03-11T05:41:00,2025-03-11T06:09:49.168797,28.82,0,11.34
R0076,place,A,2025-02-24T23:37:00,2025-02-25T00:10:12.797020,33.21,0,13.61
R0009,pick,A,2025-01-30T02:09:00,2025-01-30T02:44:21.589610,35.36,0,10.56
R0012,pick,A,2025-03-03T18:00:00,2025-03-03T18:29:26.552764,29.44,0,14.88
R0001,pick,A,2025-03-11T07:07:00,2025-03-11T07:36:12.888993,29.21,0,15.71
R0097,pick,B,2025-03-09T16:34:00,2025-03-09T16:59:38.422812,25.64,0,12.28
R0041,place,B,2025-01-04T22:01:00,2025-01-04T22:32:05.389612,31.09,0,10.9
R0041,move,B,2025-01-28T22:07:00,2025-01-28T22:33:12.004852,26.2,0,9.14
R0090,pick,A,2025-03-01T11:56:00,2025-03-01T12:24:13.465030,28.22,0,9.4
R0046,pick,B,2025-03-05T02:33:00,2025-03-05T03:05:54.867799,32.91,0,8.25
R0085,place,B,2025-03-01T12:42:00,2025-03-01T13:07:10.154683,25.17,0,11.59
R0095,pick,B,2025-01-21T17:46:00,2025-01-21T18:14:16.810161,28.28,0,9.58
R0007,pick,A,2025-02-26T07:03:00,2025-02-26T07:34:31.669315,31.53,1,9.49
R0019,move,B,2025-02-16T10:48:00,2025-02-16T11:16:56.174859,28.94,0,9.75
R0007,pick,B,2025-01-28T01:00:00,2025-01-28T01:21:59.776595,22.0,0,10.63
R0062,pick,B,2025-02-10T13:39:00,2025-02-10T14:10:57.109252,31.95,0,9.66
R0012,pick,A,2025-02-04T05:31:00,2025-02-04T06:04:25.112861,33.42,0,11.89
R0025,place,A,2025-02-25T02:26:00,2025-02-25T02:51:06.071416,25.1,0,11.21
R0072,move,A,2025-02-03T13:14:00,2025-02-03T13:43:08.776008,29.15,0,7.19
R0009,pick,B,2025-02-27T14:30:00,2025-02-27T14:51:26.696011,21.44,0,10.36
R0061,move,A,2025-01-05T13:43:00,2025-01-05T14:06:25.748772,23.43,0,13.59
R0022,place,A,2025-01-17T00:15:00,2025-01-17T00:47:05.571866,32.09,0,12.72
R0029,move,A,2025-02-20T07:51:00,2025-02-20T08:17:30.715065,26.51,0,10.09
R0074,pick,A,2025-02-13T08:06:00,2025-02-13T08:37:04.566220,31.08,0,13.53
R0042,move,B,2025-03-03T15:01:00,2025-03-03T15:37:59.794718,37.0,0,13.48
R0060,move,A,2025-02-09T19:11:00,2025-02-09T19:47:41.408149,36.69,0,14.02
R0049,place,A,2025-03-06T08:20:00,2025-03-06T08:49:13.687940,29.23,0,10.28
R0082,place,B,2025-02-12T21:35:00,2025-02-12T21:54:05.614418,19.09,0,10.66
R0094,move,A,2025-01-14T10:01:00,2025-01-14T10:35:47.170142,34.79,0,10.83
R0068,pick,B,2025-02-22T04:53:00,2025-02-22T05:21:23.208495,28.39,0,10.03
R0051,move,A,2025-01-03T12:21:00,2025-01-03T12:53:03.894170,32.06,0,11.41
R0043,pick,B,2025-03-05T16:31:00,2025-03-05T16:47:12.828905,16.21,0,8.62
R0075,move,B,2025-03-04T09:19:00,2025-03-04T09:49:47.316009,30.79,0,6.94
R0034,pick,B,2025-03-04T04:29:00,2025-03-04T04:57:11.096023,28.18,0,12.4
R0002,pick,B,2025-02-09T23:21:00,2025-02-09T23:42:49.049938,21.82,0,13.13
R0041,move,B,2025-01-19T18:00:00,2025-01-19T18:34:19.952103,34.33,0,8.78
R0037,move,A,2025-01-03T21:16:00,2025-01-03T21:42:52.132621,26.87,0,12.29
R0075,pick,B,2025-02-02T13:40:00,2025-02-02T14:15:06.943427,35.12,0,10.39
R0023,pick,B,2025-03-10T01:35:00,2025-03-10T02:06:18.542112,31.31,0,11.32
R0038,pick,B,2025-02-15T04:09:00,2025-02-15T04:34:09.823644,25.16,0,7.68
